,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
51,yojam4kpfre3ozvia2n73cduw,love-sadKID,50,0.798,0.358,0.419,0.0,-11.337,0.0416,114.981
52,yojam4kpfre3ozvia2n73cduw,Various Artists,59,0.735,0.687,0.389,3.25e-06,-12.291,0.354,73.831
53,yojam4kpfre3ozvia2n73cduw,love-sadKID,51,0.68,0.682,0.444,0.0,-11.122,0.544,69.904
54,yojam4kpfre3ozvia2n73cduw,love-sadKID,53,0.65,0.859,0.625,0.0,-8.17,0.465,83.368
55,yojam4kpfre3ozvia2n73cduw,love-sadKID,48,0.685,0.123,0.685,5.44e-05,-5.719,0.13,83.005
56,yojam4kpfre3ozvia2n73cduw,Samsa,10,0.7,0.622,0.607,0.0,-11.644,0.25,83.47
57,yojam4kpfre3ozvia2n73cduw,Samsa,7,0.768,0.301,0.678,0.0,-10.336,0.374,119.919
58,yojam4kpfre3ozvia2n73cduw,Samsa,18,0.526,0.712,0.525,0.000148,-12.345,0.26,73.731
59,yojam4kpfre3ozvia2n73cduw,Samsa,16,0.674,0.653,0.61,0.0,-13.865,0.388,86.065
60,yojam4kpfre3ozvia2n73cduw,Samsa,16,0.479,0.302,0.784,0.0,-8.464,0.493,179.382
61,yojam4kpfre3ozvia2n73cduw,Khary,24,0.658,0.153,0.638,0.0,-10.178,0.801,97.379
62,yojam4kpfre3ozvia2n73cduw,Khary,16,0.662,0.716,0.483,1.75e-06,-12.54,0.262,128.041
63,yojam4kpfre3ozvia2n73cduw,Khary,30,0.536,0.149,0.717,0.0,-8.1,0.424,140.221
64,yojam4kpfre3ozvia2n73cduw,Khary,37,0.653,0.309,0.65,0.0,-9.595,0.0761,148.094
65,yojam4kpfre3ozvia2n73cduw,Khary,36,0.783,0.307,0.606,0.0,-7.59,0.359,134.969
66,yojam4kpfre3ozvia2n73cduw,Rex Orange County,62,0.739,0.598,0.441,0.0,-7.654,0.0604,124.081
