,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
80,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.567,0.921,0.16,0.0,-16.466,0.157,125.492
81,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.7,0.818,0.374,0.0,-13.278,0.0687,88.028
82,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.804,0.771,0.516,2.86e-05,-8.336,0.0615,82.99
83,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.823,0.412,0.49,0.0,-9.612,0.105,94.991
84,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.793,0.574,0.356,4.27e-06,-16.942,0.143,79.992
85,yojam4kpfre3ozvia2n73cduw,Ok2222,37,0.568,0.881,0.317,0.00594,-10.019,0.0347,125.378
86,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.506,0.92,0.235,0.0,-13.345,0.125,117.778
87,yojam4kpfre3ozvia2n73cduw,biosphere,38,0.401,0.584,0.684,0.0954,-10.292,0.18,143.307
88,yojam4kpfre3ozvia2n73cduw,Rook1e,49,0.601,0.478,0.565,0.0,-6.46,0.174,75.377
89,yojam4kpfre3ozvia2n73cduw,afternoon,43,0.681,0.593,0.549,0.0,-12.19,0.392,84.925
90,yojam4kpfre3ozvia2n73cduw,Dream Easy Collective,0,0.77,0.741,0.381,0.851,-18.468,0.107,80.026
91,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.809,0.558,0.415,0.00222,-14.602,0.201,96.007
92,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.684,0.373,0.672,0.0,-6.185,0.423,195.992
93,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.744,0.232,0.754,0.0,-6.767,0.454,79.97
94,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.866,0.59,0.655,0.0,-5.965,0.286,106.018
95,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.65,0.644,0.534,0.0,-9.316,0.53,115.03
96,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.818,0.359,0.679,0.0,-5.695,0.157,136.117
97,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.76,0.508,0.559,0.0,-7.274,0.499,74.954
98,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.759,0.532,0.841,0.0,-4.372,0.382,89.904
99,yojam4kpfre3ozvia2n73cduw,Rayray,31,0.741,0.721,0.457,9.35e-05,-12.121,0.0853,92.037
