,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
37,vc1k6n7vgyw6hydppj8p0l5xz,RAYE,76,0.749,0.0205,0.82,0.000685,-6.114,0.0478,120.066
38,vc1k6n7vgyw6hydppj8p0l5xz,Going Deeper,41,0.707,0.00143,0.845,0.000365,-4.93,0.0642,126.145
39,vc1k6n7vgyw6hydppj8p0l5xz,Morris,19,0.819,0.282,0.906,0.0122,-7.779,0.168,129.997
40,vc1k6n7vgyw6hydppj8p0l5xz,Mangoo,59,0.702,0.0126,0.934,0.0,-4.051,0.261,124.013
41,vc1k6n7vgyw6hydppj8p0l5xz,MOTi,57,0.799,0.246,0.716,0.0045,-5.604,0.18,125.952
42,vc1k6n7vgyw6hydppj8p0l5xz,FISHER,58,0.76,0.00182,0.964,0.7,-5.844,0.0576,125.0
43,vc1k6n7vgyw6hydppj8p0l5xz,zheez,38,0.687,0.0263,0.788,0.000134,-6.896,0.117,119.716
44,vc1k6n7vgyw6hydppj8p0l5xz,MIA BOYKA,45,0.821,0.0254,0.766,1.95e-05,-5.127,0.0931,123.085
45,vc1k6n7vgyw6hydppj8p0l5xz,ANIKV,43,0.849,0.0257,0.539,2.33e-06,-8.596,0.152,122.057
46,vc1k6n7vgyw6hydppj8p0l5xz,Lx24,49,0.737,0.00157,0.795,0.00998,-5.627,0.0506,124.028
47,vc1k6n7vgyw6hydppj8p0l5xz,NECHAEV,18,0.625,0.0141,0.924,0.00322,-3.853,0.0397,128.054
48,vc1k6n7vgyw6hydppj8p0l5xz,TRFN,49,0.821,0.0917,0.665,0.0,-6.789,0.0756,116.033
49,vc1k6n7vgyw6hydppj8p0l5xz,ATB,66,0.689,0.00485,0.914,0.00134,-3.258,0.0421,128.013
50,vc1k6n7vgyw6hydppj8p0l5xz,HOMIE,33,0.689,0.0236,0.851,0.000808,-7.629,0.0596,120.026
51,vc1k6n7vgyw6hydppj8p0l5xz,KARTASHOW,59,0.858,0.043,0.896,0.00116,-2.991,0.11,124.006
52,vc1k6n7vgyw6hydppj8p0l5xz,Diplo,53,0.5,0.036,0.952,0.196,-4.238,0.0458,173.941
53,vc1k6n7vgyw6hydppj8p0l5xz,TELYKast,66,0.734,0.0937,0.823,0.0,-3.684,0.0853,122.143
54,vc1k6n7vgyw6hydppj8p0l5xz,Agunda,51,0.703,0.0261,0.76,0.0,-5.977,0.219,120.03
55,vc1k6n7vgyw6hydppj8p0l5xz,R3HAB,66,0.664,0.00575,0.781,0.0,-5.3,0.151,127.919
56,vc1k6n7vgyw6hydppj8p0l5xz,Coopex,51,0.767,0.148,0.749,0.0,-5.466,0.061,128.042
57,vc1k6n7vgyw6hydppj8p0l5xz,MOLOW,61,0.569,0.0517,0.927,0.00172,-4.452,0.0424,126.002
58,vc1k6n7vgyw6hydppj8p0l5xz,Robin M,69,0.736,0.109,0.531,0.000926,-6.542,0.0826,122.957
59,vc1k6n7vgyw6hydppj8p0l5xz,NLO,41,0.765,0.137,0.867,0.0618,-4.094,0.0927,120.051
60,vc1k6n7vgyw6hydppj8p0l5xz,Gabry Ponte,62,0.725,0.00304,0.812,0.000447,-5.614,0.0833,122.016
61,vc1k6n7vgyw6hydppj8p0l5xz,O-Zone,57,0.526,0.0694,0.912,0.000806,-2.691,0.0936,159.974
62,vc1k6n7vgyw6hydppj8p0l5xz,Ava Max,52,0.693,0.0312,0.88,3.4e-05,-4.281,0.0514,125.013
63,vc1k6n7vgyw6hydppj8p0l5xz,Seven Youth,40,0.668,0.00149,0.92,0.0936,-5.808,0.0994,128.081
64,vc1k6n7vgyw6hydppj8p0l5xz,Mari Kraimbrery,12,0.793,0.0189,0.783,9.29e-06,-6.661,0.0397,124.981
65,vc1k6n7vgyw6hydppj8p0l5xz,York,51,0.565,0.00576,0.899,0.795,-6.016,0.0324,123.988
66,vc1k6n7vgyw6hydppj8p0l5xz,TamerlanAlena,37,0.778,0.1,0.931,1.14e-05,-5.114,0.152,124.012
67,vc1k6n7vgyw6hydppj8p0l5xz,Artik & Asti,20,0.626,0.0184,0.976,5.07e-05,-1.338,0.0487,124.999
68,vc1k6n7vgyw6hydppj8p0l5xz,ATB,90,0.669,0.194,0.784,6.28e-06,-5.603,0.112,125.993
69,vc1k6n7vgyw6hydppj8p0l5xz,Joel Corry,88,0.671,0.0142,0.782,0.00221,-4.593,0.0341,123.989
70,vc1k6n7vgyw6hydppj8p0l5xz,Dua Lipa,70,0.627,0.033,0.69,0.0,-5.396,0.139,122.053
71,vc1k6n7vgyw6hydppj8p0l5xz,Tomcraft,58,0.636,0.0983,0.841,2.48e-05,-5.28,0.169,123.913
72,vc1k6n7vgyw6hydppj8p0l5xz,TORI KVIT,42,0.868,0.0167,0.596,0.0334,-7.219,0.118,120.028
73,vc1k6n7vgyw6hydppj8p0l5xz,NUZB,30,0.706,0.0694,0.776,0.00117,-5.1,0.0596,123.008
74,vc1k6n7vgyw6hydppj8p0l5xz,Ava Max,70,0.675,0.0025,0.899,8.33e-05,-4.787,0.0391,123.034
75,vc1k6n7vgyw6hydppj8p0l5xz,Tima Belorusskih,23,0.886,0.0171,0.884,0.00125,-5.265,0.0963,128.007
76,vc1k6n7vgyw6hydppj8p0l5xz,Le Pedre,57,0.62,0.0124,0.608,2.4e-06,-7.819,0.181,125.936
77,vc1k6n7vgyw6hydppj8p0l5xz,Reznikov,44,0.734,0.0223,0.867,0.00308,-5.449,0.125,126.007
78,vc1k6n7vgyw6hydppj8p0l5xz,MWRS,27,0.662,0.0732,0.572,0.00063,-13.17,0.0815,125.961
79,vc1k6n7vgyw6hydppj8p0l5xz,Planet Perfecto Knights,42,0.738,0.609,0.707,0.38,-4.984,0.0585,130.004
80,vc1k6n7vgyw6hydppj8p0l5xz,Dynoro,61,0.813,0.0554,0.709,0.123,-4.14,0.116,126.635
81,vc1k6n7vgyw6hydppj8p0l5xz,Sam Wick,36,0.849,0.00909,0.767,0.000573,-3.606,0.072,124.0
82,vc1k6n7vgyw6hydppj8p0l5xz,Matt Nash,51,0.515,0.00246,0.698,0.000194,-6.412,0.0326,123.955
83,vc1k6n7vgyw6hydppj8p0l5xz,Artik & Asti,37,0.752,0.0308,0.898,2.46e-05,-3.305,0.109,122.0
84,vc1k6n7vgyw6hydppj8p0l5xz,Dabro,46,0.819,0.131,0.913,1.6e-06,-3.515,0.0535,124.966
85,vc1k6n7vgyw6hydppj8p0l5xz,R3HAB,52,0.598,0.066,0.623,0.0,-6.924,0.0511,120.118
86,vc1k6n7vgyw6hydppj8p0l5xz,MORGENSHTERN,53,0.944,0.00705,0.562,0.0504,-6.074,0.0513,110.021
87,vc1k6n7vgyw6hydppj8p0l5xz,Bingo Players,63,0.701,0.00059,0.802,0.819,-4.771,0.0451,124.025
88,vc1k6n7vgyw6hydppj8p0l5xz,GAYAZOV$ BROTHER$,53,0.714,0.0984,0.928,2.06e-06,-4.785,0.106,123.992
89,vc1k6n7vgyw6hydppj8p0l5xz,Natan,36,0.781,0.00986,0.788,0.0063,-5.518,0.0861,124.03
90,vc1k6n7vgyw6hydppj8p0l5xz,AMCHI,42,0.813,0.0179,0.764,1.06e-06,-5.011,0.236,124.966
91,vc1k6n7vgyw6hydppj8p0l5xz,Egor Kreed,25,0.698,0.00341,0.93,0.00308,-2.963,0.0596,128.017
92,vc1k6n7vgyw6hydppj8p0l5xz,Xd,35,0.775,0.326,0.738,1.95e-06,-6.333,0.198,126.013
93,vc1k6n7vgyw6hydppj8p0l5xz,coldblock,33,0.725,0.143,0.712,1.09e-06,-6.251,0.0462,120.004
94,vc1k6n7vgyw6hydppj8p0l5xz,Tujamo,69,0.586,0.00945,0.896,0.836,-4.132,0.372,125.744
95,vc1k6n7vgyw6hydppj8p0l5xz,VSEGDA17,22,0.836,0.15,0.418,0.000254,-9.175,0.0701,128.034
96,vc1k6n7vgyw6hydppj8p0l5xz,Kaan Pars,51,0.741,0.0128,0.831,0.0103,-5.185,0.0376,125.971
97,vc1k6n7vgyw6hydppj8p0l5xz,LIRANOV,28,0.85,0.0111,0.848,0.00029,-5.112,0.122,123.999
98,vc1k6n7vgyw6hydppj8p0l5xz,RASA,32,0.786,0.0506,0.89,6.27e-06,-4.649,0.0513,123.966
99,vc1k6n7vgyw6hydppj8p0l5xz,10AGE,70,0.487,0.465,0.736,0.0,-7.149,0.354,81.994
100,vc1k6n7vgyw6hydppj8p0l5xz,Tima Belorusskih,58,0.809,0.111,0.422,1.56e-05,-9.712,0.077,129.961
101,vc1k6n7vgyw6hydppj8p0l5xz,Masked Wolf,75,0.778,0.175,0.695,0.0,-6.865,0.0913,149.996
102,vc1k6n7vgyw6hydppj8p0l5xz,Martin Ocean,28,0.69,0.0385,0.792,0.0,-8.833,0.205,83.115
103,vc1k6n7vgyw6hydppj8p0l5xz,104,63,0.446,0.21,0.436,0.0739,-9.004,0.157,146.468
104,vc1k6n7vgyw6hydppj8p0l5xz,Ryan Ave,25,0.604,0.191,0.766,0.0,-4.233,0.0448,87.007
105,vc1k6n7vgyw6hydppj8p0l5xz,VETA,26,0.473,0.00608,0.852,0.0182,-6.07,0.0679,150.017
106,vc1k6n7vgyw6hydppj8p0l5xz,Doja Cat,92,0.749,0.208,0.463,0.0371,-8.433,0.0828,90.028
107,vc1k6n7vgyw6hydppj8p0l5xz,Degs,32,0.517,0.0488,0.868,1.33e-05,-3.948,0.114,115.969
108,vc1k6n7vgyw6hydppj8p0l5xz,Subshock & Evangelos,48,0.744,0.0039,0.944,0.0012,-3.795,0.122,133.046
109,vc1k6n7vgyw6hydppj8p0l5xz,NGHTMRE,57,0.611,0.198,0.931,0.0,-4.189,0.354,129.903
110,vc1k6n7vgyw6hydppj8p0l5xz,Din & Vic,31,0.798,0.000508,0.924,0.881,-5.942,0.0754,126.018
111,vc1k6n7vgyw6hydppj8p0l5xz,24kGoldn,84,0.7,0.221,0.722,0.0,-3.558,0.0369,90.989
112,vc1k6n7vgyw6hydppj8p0l5xz,7 Department,31,0.588,0.00015,0.837,0.219,-6.553,0.0379,126.004
113,vc1k6n7vgyw6hydppj8p0l5xz,Gazan,49,0.713,0.135,0.85,0.229,-3.372,0.268,102.974
114,vc1k6n7vgyw6hydppj8p0l5xz,Pascal Junior,52,0.747,0.47,0.694,1.67e-06,-8.697,0.032,123.041
115,vc1k6n7vgyw6hydppj8p0l5xz,UncleFlexxx,64,0.942,0.135,0.401,0.0534,-8.816,0.185,99.973
116,vc1k6n7vgyw6hydppj8p0l5xz,N1NT3ND0,45,0.89,0.0986,0.566,0.000173,-6.412,0.36,79.98
117,vc1k6n7vgyw6hydppj8p0l5xz,Jeancy,9,0.752,0.0303,0.765,0.811,-4.89,0.0704,125.939
118,vc1k6n7vgyw6hydppj8p0l5xz,The Second I,20,0.736,0.000848,0.697,0.859,-6.732,0.0394,125.002
119,vc1k6n7vgyw6hydppj8p0l5xz,AMARI,55,0.747,0.0636,0.829,0.000181,-6.156,0.0666,126.019
120,vc1k6n7vgyw6hydppj8p0l5xz,Miyagi & Andy Panda,69,0.642,0.656,0.449,1.91e-05,-8.502,0.0706,88.039
121,vc1k6n7vgyw6hydppj8p0l5xz,Wilkinson,51,0.239,0.0296,0.945,0.945,-3.491,0.245,86.979
122,vc1k6n7vgyw6hydppj8p0l5xz,Nicky Miles,37,0.37,0.0278,0.956,0.788,-4.763,0.292,169.964
123,vc1k6n7vgyw6hydppj8p0l5xz,SODA LUV,65,0.804,0.292,0.687,0.0,-6.616,0.399,143.022
124,vc1k6n7vgyw6hydppj8p0l5xz,CJ,81,0.719,0.2,0.648,0.0,-7.6,0.125,140.201
125,vc1k6n7vgyw6hydppj8p0l5xz,Lucas Estrada,56,0.588,0.374,0.685,0.000155,-8.08,0.0624,107.938
126,vc1k6n7vgyw6hydppj8p0l5xz,Scriptonite,66,0.573,0.292,0.441,0.0,-9.505,0.404,77.843
127,vc1k6n7vgyw6hydppj8p0l5xz,Rakhim,66,0.812,0.0358,0.493,0.0,-8.19,0.108,145.095
128,vc1k6n7vgyw6hydppj8p0l5xz,INSTASAMKA,50,0.932,0.12,0.567,0.0,-6.852,0.186,95.008
129,vc1k6n7vgyw6hydppj8p0l5xz,DJ Snake,51,0.562,0.00124,0.985,0.846,-1.869,0.0716,150.069
130,vc1k6n7vgyw6hydppj8p0l5xz,ONEIL,52,0.68,0.0711,0.705,0.711,-8.27,0.0533,108.02
131,vc1k6n7vgyw6hydppj8p0l5xz,Anxhelina,53,0.562,0.121,0.434,0.00173,-8.67,0.221,126.12
132,vc1k6n7vgyw6hydppj8p0l5xz,StaFFord63,50,0.651,0.205,0.417,0.0,-11.24,0.24,76.052
133,vc1k6n7vgyw6hydppj8p0l5xz,SQWOZ BAB,66,0.872,0.0837,0.592,0.124,-7.82,0.164,139.966
134,vc1k6n7vgyw6hydppj8p0l5xz,Habstrakt,40,0.89,0.00329,0.925,0.806,-4.959,0.27,124.961
135,vc1k6n7vgyw6hydppj8p0l5xz,Habstrakt,56,0.504,0.00437,0.945,0.000636,-4.585,0.175,149.958
136,vc1k6n7vgyw6hydppj8p0l5xz,JOYRYDE,49,0.658,0.0259,0.891,0.0332,-3.512,0.199,125.033
137,vc1k6n7vgyw6hydppj8p0l5xz,DJ Snake,71,0.407,0.0141,0.725,2.46e-06,-5.346,0.188,196.093
138,vc1k6n7vgyw6hydppj8p0l5xz,RAM,28,0.729,0.294,0.591,0.0,-9.144,0.491,93.098
139,vc1k6n7vgyw6hydppj8p0l5xz,Slider & Magnit,21,0.754,0.0029,0.846,0.612,-7.871,0.0358,106.97
140,vc1k6n7vgyw6hydppj8p0l5xz,Nicky Miles,17,0.671,0.0726,0.982,0.0159,-4.64,0.328,132.023
141,vc1k6n7vgyw6hydppj8p0l5xz,Regard,86,0.88,0.177,0.751,6.43e-05,-4.258,0.0874,117.948
142,vc1k6n7vgyw6hydppj8p0l5xz,Slame,2,0.71,2.76e-05,0.745,0.768,-5.616,0.0344,110.014
143,vc1k6n7vgyw6hydppj8p0l5xz,Dynoro,73,0.679,0.0115,0.879,0.0151,-3.321,0.0556,126.079
144,vc1k6n7vgyw6hydppj8p0l5xz,HVME,10,0.767,0.291,0.67,1.16e-06,-7.209,0.0408,124.939
145,vc1k6n7vgyw6hydppj8p0l5xz,Ilkay Sencan,72,0.771,0.142,0.826,0.03,-3.978,0.0604,100.012
146,vc1k6n7vgyw6hydppj8p0l5xz,Misty,48,0.637,0.0234,0.852,0.000525,-4.611,0.0939,100.006
147,vc1k6n7vgyw6hydppj8p0l5xz,Max Korzh,39,0.65,0.00282,0.823,0.0137,-3.781,0.068,140.029
148,vc1k6n7vgyw6hydppj8p0l5xz,Nicky Miles,10,0.657,0.00358,0.762,0.774,-6.107,0.0441,128.02
149,vc1k6n7vgyw6hydppj8p0l5xz,Dillon Francis,24,0.507,0.0127,0.93,0.0958,-1.364,0.0601,160.183
150,vc1k6n7vgyw6hydppj8p0l5xz,MiyaGi & Endspiel,23,0.665,0.146,0.872,0.0,-4.361,0.199,106.035
151,vc1k6n7vgyw6hydppj8p0l5xz,Apashe,50,0.592,0.0793,0.777,0.0128,-3.104,0.265,160.042
152,vc1k6n7vgyw6hydppj8p0l5xz,MORGENSHTERN,66,0.957,0.0117,0.743,0.257,-3.931,0.0611,105.022
153,vc1k6n7vgyw6hydppj8p0l5xz,Dillon Francis,43,0.67,0.0271,0.933,0.723,-4.482,0.0871,101.015
154,vc1k6n7vgyw6hydppj8p0l5xz,SAINt JHN,87,0.77,0.0167,0.724,0.0107,-5.484,0.0495,121.975
155,vc1k6n7vgyw6hydppj8p0l5xz,Marcelo D2,66,0.6,0.0364,0.869,0.0,-5.565,0.315,85.409
156,vc1k6n7vgyw6hydppj8p0l5xz,NERO,49,0.497,0.00384,0.953,0.411,-4.249,0.12,123.985
157,vc1k6n7vgyw6hydppj8p0l5xz,Jah Khalib,58,0.632,0.0788,0.563,0.0,-7.195,0.157,78.021
158,vc1k6n7vgyw6hydppj8p0l5xz,Zafrir,67,0.787,0.101,0.897,0.0196,-2.648,0.0899,102.015
159,vc1k6n7vgyw6hydppj8p0l5xz,Linius,19,0.774,0.017,0.757,0.162,-8.595,0.148,99.975
160,vc1k6n7vgyw6hydppj8p0l5xz,Annix,35,0.591,0.0863,0.596,0.00879,-3.214,0.0411,172.059
161,vc1k6n7vgyw6hydppj8p0l5xz,Rakhim,66,0.94,0.0747,0.436,0.0,-10.112,0.456,123.003
162,vc1k6n7vgyw6hydppj8p0l5xz,Serhat Durmus,46,0.598,0.0883,0.437,0.839,-10.97,0.0422,147.844
163,vc1k6n7vgyw6hydppj8p0l5xz,Husky,58,0.935,0.465,0.515,0.0059,-9.078,0.142,130.052
164,vc1k6n7vgyw6hydppj8p0l5xz,DJ Snake,0,0.665,0.00467,0.899,0.0632,-6.441,0.0391,110.022
165,vc1k6n7vgyw6hydppj8p0l5xz,Aristoteles,8,0.67,0.034,0.583,0.000106,-6.802,0.153,179.844
166,vc1k6n7vgyw6hydppj8p0l5xz,Nicky Miles,23,0.554,0.00605,0.965,0.766,-4.322,0.182,175.026
167,vc1k6n7vgyw6hydppj8p0l5xz,Linius,2,0.813,0.00748,0.74,0.00894,-9.366,0.132,99.995
168,vc1k6n7vgyw6hydppj8p0l5xz,Cohlman,39,0.689,0.296,0.53,0.0,-8.47,0.199,84.108
169,vc1k6n7vgyw6hydppj8p0l5xz,Loby,20,0.69,0.346,0.477,0.000921,-8.794,0.0537,119.935
170,vc1k6n7vgyw6hydppj8p0l5xz,Terror Squad,65,0.783,0.11,0.916,0.0,-3.344,0.415,95.321
171,vc1k6n7vgyw6hydppj8p0l5xz,IC3PEAK,66,0.528,0.202,0.617,0.153,-6.123,0.0657,119.047
172,vc1k6n7vgyw6hydppj8p0l5xz,Bastard!,52,0.858,0.0344,0.761,0.0295,-4.442,0.0624,105.001
173,vc1k6n7vgyw6hydppj8p0l5xz,Moses,0,0.732,0.0126,0.733,0.000115,-5.383,0.122,100.027
174,vc1k6n7vgyw6hydppj8p0l5xz,BEAM,48,0.579,0.0277,0.589,0.0,-6.31,0.356,179.885
175,vc1k6n7vgyw6hydppj8p0l5xz,КУЧЕР,55,0.64,0.0954,0.429,3.32e-06,-10.585,0.0404,84.983
176,vc1k6n7vgyw6hydppj8p0l5xz,HENSY,61,0.785,0.501,0.605,0.0,-5.939,0.0963,84.045
177,vc1k6n7vgyw6hydppj8p0l5xz,Monty,29,0.656,0.033,0.74,0.903,-8.196,0.0477,139.998
178,vc1k6n7vgyw6hydppj8p0l5xz,Fousheé,80,0.711,0.758,0.592,0.0,-7.136,0.23,124.749
179,vc1k6n7vgyw6hydppj8p0l5xz,Kanine,44,0.419,0.00016,0.917,0.0394,-3.086,0.0436,173.978
180,vc1k6n7vgyw6hydppj8p0l5xz,INSTASAMKA,49,0.81,0.000242,0.671,9.86e-05,-3.947,0.0707,165.973
181,vc1k6n7vgyw6hydppj8p0l5xz,Geegun,64,0.872,0.142,0.423,9.5e-06,-7.337,0.213,95.98
182,vc1k6n7vgyw6hydppj8p0l5xz,ALRT,41,0.712,0.02,0.838,0.000267,-2.59,0.183,154.948
183,vc1k6n7vgyw6hydppj8p0l5xz,Cardi B,88,0.935,0.0194,0.454,0.0,-7.509,0.375,133.073
184,vc1k6n7vgyw6hydppj8p0l5xz,2Pac,79,0.801,0.00253,0.908,0.000655,-6.554,0.221,87.279
185,vc1k6n7vgyw6hydppj8p0l5xz,Donae'o,46,0.691,0.0284,0.598,4.05e-05,-4.922,0.205,100.747
186,vc1k6n7vgyw6hydppj8p0l5xz,Celldweller,56,0.622,0.00268,0.956,0.0,-3.658,0.133,115.963
187,vc1k6n7vgyw6hydppj8p0l5xz,JIMMY EDGAR,1,0.869,0.057,0.528,0.0,-8.405,0.805,139.947
188,vc1k6n7vgyw6hydppj8p0l5xz,Idris Elba,42,0.729,0.0162,0.957,0.00305,-5.529,0.0572,124.006
189,vc1k6n7vgyw6hydppj8p0l5xz,Hippie Sabotage,61,0.595,0.708,0.645,0.00884,-5.877,0.0744,81.969
190,vc1k6n7vgyw6hydppj8p0l5xz,Koder,28,0.924,0.446,0.841,0.000658,-7.538,0.243,131.955
191,vc1k6n7vgyw6hydppj8p0l5xz,Stay Flee Get Lizzy,59,0.629,0.0355,0.647,0.00373,-3.791,0.199,139.787
192,vc1k6n7vgyw6hydppj8p0l5xz,Stormzy,58,0.883,0.0209,0.802,0.0,-3.234,0.313,109.914
193,vc1k6n7vgyw6hydppj8p0l5xz,The Prodigy,0,0.564,0.05,0.95,0.0928,-5.99,0.129,103.999
194,vc1k6n7vgyw6hydppj8p0l5xz,Apollo Brown,36,0.514,0.0875,0.884,0.0,-6.574,0.394,79.317
195,vc1k6n7vgyw6hydppj8p0l5xz,RASA,56,0.824,0.0381,0.522,0.0,-9.963,0.139,100.018
196,vc1k6n7vgyw6hydppj8p0l5xz,DC Breaks,46,0.591,0.0247,0.96,0.000898,-0.69,0.21,174.992
197,vc1k6n7vgyw6hydppj8p0l5xz,HEDEGAARD,54,0.778,0.00737,0.675,0.838,-9.289,0.0446,104.963
198,vc1k6n7vgyw6hydppj8p0l5xz,MVDNES,46,0.764,0.12,0.724,6.46e-05,-6.418,0.184,122.034
199,vc1k6n7vgyw6hydppj8p0l5xz,Pendulum,60,0.524,2.39e-05,0.962,0.496,-2.796,0.0292,103.022
200,vc1k6n7vgyw6hydppj8p0l5xz,10AGE,70,0.487,0.465,0.736,0.0,-7.149,0.354,81.994
201,vc1k6n7vgyw6hydppj8p0l5xz,Martin Ocean,28,0.69,0.0385,0.792,0.0,-8.833,0.205,83.115
202,vc1k6n7vgyw6hydppj8p0l5xz,Hologram,32,0.54,0.0018,0.831,0.479,-4.596,0.0509,177.981
203,vc1k6n7vgyw6hydppj8p0l5xz,Анатомия Меланхолии,24,0.465,4.97e-06,0.951,0.0249,-3.587,0.0754,140.042
204,vc1k6n7vgyw6hydppj8p0l5xz,Sekosh,23,0.751,0.0599,0.844,0.00055,-5.6,0.0486,117.992
205,vc1k6n7vgyw6hydppj8p0l5xz,Subshock & Evangelos,48,0.744,0.0039,0.944,0.0012,-3.795,0.122,133.046
206,vc1k6n7vgyw6hydppj8p0l5xz,Din & Vic,31,0.798,0.000508,0.924,0.881,-5.942,0.0754,126.018
207,vc1k6n7vgyw6hydppj8p0l5xz,A.M.C,33,0.306,0.00905,0.99,0.0201,0.484,0.427,175.283
208,vc1k6n7vgyw6hydppj8p0l5xz,VETA,26,0.473,0.00608,0.852,0.0182,-6.07,0.0679,150.017
209,vc1k6n7vgyw6hydppj8p0l5xz,7 Department,31,0.588,0.00015,0.837,0.219,-6.553,0.0379,126.004
210,vc1k6n7vgyw6hydppj8p0l5xz,Dimension,42,0.402,0.00168,0.978,0.699,-2.431,0.0503,173.995
